"uid","fare_amount","pickup_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count"
48881,7,"2013-03-31 03:36:00 UTC",-73.990015,40.73833,-73.971492,40.751332,5
23107,13.5,"2013-03-30 15:02:51 UTC",-74.000216,40.758395,-73.969872,40.753216,1
48800,10.5,"2013-03-22 18:20:00 UTC",-73.996242,40.740372,-73.980617,40.785887,1
33365,18.5,"2013-03-22 23:47:00 UTC",-73.978952,40.72816,-73.972365,40.79077,1
24469,8,"2013-03-28 15:00:00 UTC",-73.992632,40.757727,-73.99269,40.751862,1
30226,6,"2013-03-16 14:15:00 UTC",-74.002195,40.73437,-74.002905,40.740802,4
530,22.5,"2013-03-30 23:54:00 UTC",-74.006585,40.73651,-73.926443,40.757187,1
44416,8,"2013-03-23 14:12:36 UTC",-73.96526,40.76653,-73.985097,40.757867,2
13934,5,"2013-03-17 00:59:00 UTC",-74.009777,40.738032,-74.003057,40.744807,1
21389,20.5,"2013-03-08 01:37:42 UTC",-73.987089,40.766133,-74.009922,40.705717,1
57321,4.5,"2013-03-28 06:40:00 UTC",-73.987287,40.733385,-73.989287,40.73981,3
5153,17.5,"2013-03-08 19:17:00 UTC",-73.999568,40.729035,-73.994322,40.664047,3
44651,5,"2013-03-05 20:46:00 UTC",-73.989415,40.75796,-73.984975,40.767565,1
31700,6.5,"2013-03-02 11:25:39 UTC",-73.98217,40.770597,-73.978302,40.785869,1
38919,15.5,"2013-03-01 08:13:28 UTC",-74.010621,40.708368,-73.991695,40.753848,1
51288,3.5,"2013-03-07 13:02:45 UTC",-73.965172,40.75525,-73.961435,40.760301,1
23899,7,"2013-03-09 22:13:04 UTC",-73.993101,40.727529,-73.983521,40.722062,2
20841,6.5,"2013-03-11 14:11:00 UTC",-73.982035,40.756632,-73.990542,40.75102,1
133,9.5,"2013-03-29 21:25:00 UTC",-74.008775,40.719192,-73.993337,40.743152,2
12839,4,"2013-03-01 19:58:09 UTC",-73.961206,40.769001,-73.955555,40.773492,1
18580,13,"2013-03-22 21:50:09 UTC",-73.98918,40.720305,-73.987923,40.755623,1
59861,6,"2013-03-06 14:46:43 UTC",-73.939865,40.801119,-73.952223,40.786451,1
17478,6.5,"2013-03-31 19:49:00 UTC",-73.981523,40.780555,-73.989462,40.768087,1
21582,15,"2013-03-07 12:40:01 UTC",-73.984662,40.759297,-73.981033,40.720805,1
35104,10.5,"2013-03-14 21:43:00 UTC",-73.992884,40.730032,-73.994753,40.750171,1
51321,8,"2013-03-06 14:06:00 UTC",-73.980832,40.75952,-73.979093,40.756202,1
23776,14,"2013-03-29 20:32:47 UTC",-73.982224,40.777262,-74.006516,40.74056,1
58996,8,"2013-03-14 01:10:00 UTC",-73.999382,40.728345,-73.984737,40.71981,1
29251,17,"2013-03-23 14:14:34 UTC",-73.953519,40.786936,-73.988843,40.734776,2
64080,4.5,"2013-03-11 07:53:00 UTC",-73.958215,40.772688,-73.963753,40.768062,1
22959,10.5,"2013-03-21 07:54:00 UTC",-73.985972,40.743877,-73.989212,40.721797,1
9852,7.5,"2013-03-21 13:07:06 UTC",-73.983115,40.761357,-73.976246,40.765744,1
24133,7.5,"2013-03-09 18:16:40 UTC",-73.975334,40.75157,-73.989478,40.741579,1
30733,5,"2013-03-29 22:11:35 UTC",-74.004047,40.713488,-73.995993,40.724304,1
3826,9.5,"2013-03-08 14:05:35 UTC",-73.988613,40.769024,-73.993764,40.746626,1
32906,5,"2013-03-15 17:25:51 UTC",-73.962648,40.766555,-73.9538,40.779112,1
52218,11,"2013-03-19 11:11:00 UTC",-73.983047,40.743707,-73.980133,40.762602,2
59733,7.5,"2013-03-04 15:37:00 UTC",-73.979687,40.758367,-73.99068,40.761012,1
47670,21.5,"2013-03-01 23:13:00 UTC",-73.986155,40.726435,-73.969517,40.797582,1
15620,10,"2013-03-28 22:47:00 UTC",-73.974037,40.75461,-73.990305,40.774717,2
39615,5.5,"2013-03-18 18:02:10 UTC",-73.974232,40.784822,-73.968792,40.789278,1
60481,6.5,"2013-03-10 00:42:00 UTC",-73.962522,40.804857,-73.950537,40.805702,1
22684,5,"2013-03-07 22:39:54 UTC",-73.973382,40.763722,-73.981358,40.753022,1
53958,4,"2013-03-26 21:59:48 UTC",-73.982685,40.727168,-73.978194,40.729521,1
48400,8,"2013-03-28 21:00:00 UTC",-74.000795,40.728952,-73.979873,40.733447,1
16627,7.5,"2013-03-01 23:31:00 UTC",-73.91909,40.774832,-73.918528,40.75951,1
59220,57.33,"2013-03-03 20:46:30 UTC",-73.935093,40.795857,-73.97515,40.782577,1
5029,12.5,"2013-03-17 11:47:00 UTC",-73.997822,40.72195,-73.98557,40.758062,1
50851,3.5,"2013-03-24 11:57:17 UTC",-73.950553,40.775491,-73.955467,40.779493,1
68414,8,"2013-03-07 17:56:00 UTC",-73.995687,40.764562,-73.989942,40.752025,1
69822,5.5,"2013-03-16 18:29:53 UTC",-73.982989,40.767599,-73.967963,40.762074,1
68418,10.5,"2013-03-31 14:12:00 UTC",-73.987047,40.735812,-73.996907,40.742912,2
64888,9,"2013-03-29 13:05:00 UTC",-73.985835,40.740927,-74.000677,40.722162,2
39693,9,"2013-03-07 20:01:50 UTC",-73.968308,40.759042,-73.95271,40.766385,1
55036,9,"2013-03-01 16:22:00 UTC",-73.9554,40.779805,-73.967283,40.798342,1
26307,11.5,"2013-03-24 19:23:25 UTC",-73.992077,40.759294,-73.969765,40.75326,1
63482,7.5,"2013-03-22 14:45:48 UTC",-73.971242,40.746994,-73.957969,40.765404,1
48384,6,"2013-03-04 11:09:00 UTC",-73.99962,40.711795,-73.97974,40.713657,1
41684,10.5,"2013-03-02 12:17:00 UTC",-73.97764,40.753292,-73.969042,40.785287,2
31939,6.5,"2013-03-26 07:14:00 UTC",-73.982245,40.740372,-73.992387,40.749327,6
57221,9,"2013-03-21 08:08:22 UTC",-73.981767,40.77511,-73.97444,40.758864,1
227,13.5,"2013-03-17 20:58:00 UTC",-73.950863,40.774832,-73.988993,40.75024,2
62368,6,"2013-03-08 17:37:00 UTC",-73.98449,40.742567,-73.972642,40.743287,5
22923,9,"2013-03-06 17:45:00 UTC",-74.010487,40.718927,-74.008272,40.742202,1
20385,9.5,"2013-03-13 08:27:24 UTC",-73.970888,40.761839,-73.952793,40.766436,1
43854,6,"2013-03-12 18:18:00 UTC",-73.966837,40.76688,-73.956375,40.773132,1
26226,9,"2013-03-05 15:38:00 UTC",-73.979355,40.756415,-73.991137,40.748767,3
47062,11.5,"2013-03-05 18:54:00 UTC",-73.969582,40.753642,-73.9737,40.737835,1
68592,4,"2013-03-23 18:15:00 UTC",-73.973148,40.76132,-73.96782,40.768683,1
69695,5,"2013-03-10 13:04:53 UTC",-73.991411,40.758717,-73.974175,40.750619,1
46588,4,"2013-03-29 11:11:45 UTC",-73.946669,40.800722,-73.937458,40.80024,1
58818,10.5,"2013-03-02 10:33:00 UTC",-73.973313,40.785092,-73.990787,40.750702,1
48703,14,"2013-03-08 15:12:00 UTC",-73.976667,40.7961,-74.00565,40.745742,5
63029,6,"2013-03-09 12:14:00 UTC",-73.992995,40.762957,-73.975817,40.756822,1
41638,12,"2013-03-20 23:56:00 UTC",-73.967242,40.766595,-73.998635,40.737292,1
42185,11,"2013-03-11 18:44:00 UTC",-73.97267,40.758317,-73.95405,40.784487,1
28724,7.5,"2013-03-30 19:01:41 UTC",-73.982319,40.731677,-73.963466,40.757867,2
42170,57.33,"2013-03-07 21:35:00 UTC",-73.783635,40.64876,-73.991623,40.744677,1
26139,21,"2013-03-22 16:37:22 UTC",-73.981895,40.773165,-74.007342,40.715422,2
41107,12.5,"2013-03-09 22:32:40 UTC",-74.008385,40.736103,-74.008385,40.73611,2
36960,5.5,"2013-03-02 01:38:12 UTC",-73.98249,40.763212,-73.973184,40.763938,1
64280,9.5,"2013-03-11 23:52:00 UTC",-74.010362,40.71896,-73.989937,40.727812,1
14242,18.5,"2013-03-19 11:27:00 UTC",-73.988737,40.763742,-73.998565,40.715275,1
45618,10.5,"2013-03-04 14:33:46 UTC",-73.974676,40.750826,-73.994871,40.748908,1
41232,20.5,"2013-03-23 12:17:00 UTC",-73.95015,40.779595,-73.908287,40.741822,2
31057,19.5,"2013-03-09 19:22:00 UTC",-73.997512,40.736412,-73.948065,40.778545,1
50880,12,"2013-03-12 22:02:00 UTC",-73.982992,40.761625,-73.949675,40.785552,2
33057,8.5,"2013-03-26 18:43:53 UTC",-73.962176,40.776461,-73.939428,40.805179,1
34439,11,"2013-03-14 12:55:00 UTC",-73.991852,40.738383,-73.972712,40.743373,6
63710,9.5,"2013-03-04 10:24:11 UTC",-73.980961,40.781481,-73.97955,40.761339,1
13108,20,"2013-03-12 19:11:09 UTC",-73.973993,40.755621,-74.003441,40.743671,3
15416,8,"2013-03-12 11:29:03 UTC",-73.970808,40.758489,-73.986261,40.746258,1
45190,9.5,"2013-03-08 21:03:00 UTC",-73.954755,40.767322,-73.984145,40.770092,5
34625,6,"2013-03-10 11:23:00 UTC",-73.994607,40.740417,-74.00822,40.737735,1
4219,20.5,"2013-03-04 08:30:00 UTC",-73.956315,40.778237,-74.00531,40.743482,1
32751,10.5,"2013-03-19 10:48:54 UTC",-73.975084,40.74154,-73.983437,40.754522,1
55160,21.5,"2013-03-03 05:47:00 UTC",-74.002183,40.739537,-73.999452,40.656783,1
69020,5.5,"2013-03-14 00:59:45 UTC",-73.985424,40.747853,-73.971537,40.756002,2
16073,21.5,"2013-03-06 21:45:00 UTC",-74.007105,40.743565,-73.95486,40.799945,2
18003,9.5,"2013-03-26 09:09:00 UTC",-73.954158,40.741597,-73.954158,40.741597,1
16742,8,"2013-03-26 23:08:00 UTC",-73.996302,40.743372,-73.985657,40.763002,4
25927,24,"2013-03-13 22:46:00 UTC",-73.991642,40.685012,-73.988557,40.756792,5
53761,8.5,"2013-03-15 07:39:00 UTC",-73.992595,40.74999,-73.978627,40.759637,6
69766,4,"2013-03-12 08:34:49 UTC",-74.006514,40.732349,-74.000194,40.734818,2
38082,13,"2013-03-10 22:00:54 UTC",-73.963526,40.803782,-73.954382,40.766919,1
1595,11.5,"2013-03-18 23:32:06 UTC",-73.97807,40.752945,-73.953083,40.791655,4
2315,8,"2013-03-29 01:52:51 UTC",-73.987075,40.764352,-73.998658,40.739872,2
27497,20,"2013-03-09 21:49:54 UTC",-73.992329,40.702608,-73.990624,40.764199,1
20051,13.5,"2013-03-16 13:00:15 UTC",-74.000558,40.725783,-73.974575,40.75646,1
17708,4,"2013-03-30 14:05:00 UTC",-73.989142,40.74219,-74.011337,40.710987,2
54554,18.5,"2013-03-09 20:53:09 UTC",-73.997538,40.714159,-73.965302,40.762678,1
21414,9,"2013-03-07 15:25:57 UTC",-73.93894,40.804913,-73.963227,40.798884,1
31411,17,"2013-03-13 01:22:00 UTC",-73.995603,40.72673,-73.972825,40.785638,1
41233,7,"2013-03-24 20:27:09 UTC",-73.999274,40.718747,-73.987977,40.729476,2
39976,10.5,"2013-03-01 05:40:00 UTC",-73.99027,40.760815,-73.959263,40.763147,4
57170,7,"2013-03-06 14:31:00 UTC",-73.970992,40.757085,-73.980312,40.75767,5
27686,11,"2013-03-08 17:10:12 UTC",-73.994006,40.726712,-73.985915,40.748774,2
16172,6,"2013-03-26 08:26:00 UTC",-73.943765,40.788707,-73.940247,40.797157,6
23861,9.5,"2013-03-05 00:03:00 UTC",-73.982195,40.772205,-73.955155,40.784287,1
52330,3.5,"2013-03-28 20:36:34 UTC",-73.948429,40.778088,-73.947473,40.775323,2
21961,4.5,"2013-03-10 19:08:00 UTC",-73.960458,40.770652,-73.967703,40.767855,1
46817,15.5,"2013-03-31 01:53:58 UTC",-73.997393,40.720537,-74.007792,40.735503,1
8508,8,"2013-03-21 06:55:00 UTC",-73.999683,40.728717,-74.008183,40.706957,1
28547,36.83,"2013-03-29 07:52:47 UTC",-73.986459,40.758589,-73.871007,40.774163,1
24256,10,"2013-03-05 13:50:37 UTC",-73.990331,40.748663,-73.971144,40.753707,2
52539,8,"2013-03-18 18:35:54 UTC",-73.982567,40.767209,-73.964019,40.75462,2
33997,16,"2013-03-31 16:44:47 UTC",-74.007751,40.740829,-73.982902,40.765983,3
18794,5,"2013-03-10 03:38:18 UTC",-73.989272,40.725356,-73.991285,40.733655,1
16139,3.5,"2013-03-08 19:15:00 UTC",-73.95998,40.773622,-73.958167,40.773035,1
46290,4,"2013-03-25 08:56:00 UTC",-73.980133,40.765422,-73.987627,40.76872,3
48316,6,"2013-03-12 19:55:00 UTC",-73.966407,40.757672,-73.95362,40.768557,1
2678,11.5,"2013-03-30 02:04:18 UTC",-73.987049,40.760703,-74.006008,40.726375,1
6346,6.5,"2013-03-28 18:43:13 UTC",-73.993358,40.752323,-73.982058,40.762848,1
23515,20,"2013-03-28 14:10:53 UTC",-73.955744,40.784905,-73.987834,40.740995,2
35827,9.5,"2013-03-23 09:54:02 UTC",-74.011193,40.715349,-74.007713,40.74604,1
37368,6.5,"2013-03-05 22:50:00 UTC",-73.97667,40.761777,-73.965017,40.772287,1
31904,5,"2013-03-23 10:56:06 UTC",-74.016393,40.715105,-74.01696,40.70492,1
55514,9,"2013-03-09 19:36:00 UTC",-73.952867,40.776523,-73.973857,40.75446,1
68227,9.5,"2013-03-02 22:00:00 UTC",-74.00567,40.709082,-73.999697,40.733375,1
22710,16,"2013-03-03 02:56:00 UTC",-73.986897,40.719447,-73.940288,40.707647,2
1778,8,"2013-03-03 17:03:00 UTC",-73.993995,40.756552,-73.98367,40.762242,1
21505,6,"2013-03-13 19:42:00 UTC",-73.966447,40.754865,-73.970452,40.76204,2
65263,14,"2013-03-29 16:29:34 UTC",-73.991076,40.732738,-73.998424,40.755732,1
8157,15,"2013-03-21 07:02:20 UTC",-73.971355,40.797894,-73.972868,40.758681,1
30302,8,"2013-03-25 21:17:00 UTC",-73.989575,40.752272,-73.980263,40.733597,1
28793,6,"2013-03-16 16:42:00 UTC",-73.961255,40.798567,-73.961255,40.798567,6
269,4,"2013-03-16 16:47:00 UTC",-73.9832,40.744517,-73.98773,40.73824,5
26611,8.5,"2013-03-17 23:20:00 UTC",-73.993995,40.751482,-73.968382,40.767767,4
48231,5.5,"2013-03-13 14:48:00 UTC",-73.985633,40.744137,-73.980112,40.75186,1
42712,7,"2013-03-14 19:40:03 UTC",-73.989066,40.721553,-73.994913,40.734009,1
42780,39.33,"2013-03-14 15:02:46 UTC",-73.987257,40.739466,-73.870673,40.773927,1
49636,24,"2013-03-19 01:05:03 UTC",-73.968751,40.798757,-73.887812,40.837192,1
59200,10.5,"2013-03-10 04:31:00 UTC",-73.980893,40.782465,-73.975485,40.7523,1
15448,10,"2013-03-25 08:29:21 UTC",-73.989818,40.756919,-73.981471,40.747302,1
11392,31.33,"2013-03-25 13:01:00 UTC",-73.870727,40.773737,-73.934602,40.831225,1
63218,10.5,"2013-03-01 10:03:59 UTC",-73.976697,40.74382,-73.966705,40.762495,1
46638,4.5,"2013-03-15 21:14:05 UTC",-73.993388,40.73659,-74.00075,40.730694,1
3336,12,"2013-03-06 23:26:00 UTC",-73.976717,40.751602,-73.995852,40.725227,1
57283,8,"2013-03-03 12:04:32 UTC",-73.982897,40.739201,-73.995475,40.749465,1
39945,11,"2013-03-02 04:32:00 UTC",-73.98092,40.763845,-73.948582,40.794912,5
48739,11.5,"2013-03-03 13:56:22 UTC",-73.982092,40.768491,-73.98805,40.740086,1
32860,9,"2013-03-22 14:08:29 UTC",-73.99094,40.750335,-74.00631,40.723322,1
54869,23,"2013-03-12 10:38:00 UTC",-74.006645,40.731822,-73.968377,40.76523,1
69832,16.5,"2013-03-28 08:24:36 UTC",-73.999078,40.749463,-74.01306,40.702405,1
49893,6.5,"2013-03-15 11:51:00 UTC",-73.980075,40.751597,-73.97221,40.75585,1
14425,9.5,"2013-03-02 13:48:26 UTC",-74.001571,40.730671,-73.984209,40.737342,1
32080,5,"2013-03-29 08:54:00 UTC",-73.977978,40.74595,-73.983518,40.750552,6
17457,5.5,"2013-03-20 20:00:05 UTC",-73.995723,40.723369,-73.98703,40.729596,1
59137,11,"2013-03-01 19:07:30 UTC",-73.982825,40.745247,-73.981962,40.728545,3
10833,6.5,"2013-03-06 15:33:37 UTC",-73.982302,40.731882,-73.978443,40.728866,1
896,30,"2013-03-30 17:09:00 UTC",-73.866102,40.771362,-73.890958,40.681205,1
18720,7,"2013-03-28 19:21:48 UTC",-73.974697,40.747905,-73.986398,40.733915,1
46471,12.5,"2013-03-21 10:10:00 UTC",-73.992612,40.73838,-73.976237,40.762745,5
44978,9,"2013-03-04 12:23:45 UTC",-73.964908,40.759887,-73.98422,40.746032,1
31846,9,"2013-03-04 09:46:00 UTC",-73.953285,40.767777,-73.970282,40.759537,1
56739,14,"2013-03-29 18:03:25 UTC",-73.959443,40.780221,-73.985059,40.763432,1
22227,21,"2013-03-16 00:17:35 UTC",-73.956904,40.770815,-74.005169,40.719136,3
6632,21.5,"2013-03-09 18:52:43 UTC",-73.999176,40.72818,-73.927684,40.693052,2
8743,8.5,"2013-03-29 20:52:24 UTC",-73.984378,40.764837,-73.974618,40.788078,1
26316,13,"2013-03-30 06:13:00 UTC",-74.000067,40.762653,-73.960542,40.806622,1
59564,15.5,"2013-03-30 03:59:04 UTC",-73.995757,40.73943,-73.943939,40.791246,1
3480,4.5,"2013-03-07 14:03:35 UTC",-73.992077,40.742393,-73.986131,40.739112,1
9347,7.5,"2013-03-08 23:09:24 UTC",-73.969792,40.757129,-73.952714,40.778285,1
42146,11,"2013-03-27 07:18:00 UTC",-74.00548,40.736897,-73.973295,40.752652,1
37748,11,"2013-03-09 12:18:42 UTC",-74.004455,40.719894,-73.992038,40.743774,1
53906,6,"2013-03-18 19:51:41 UTC",-73.989307,40.688564,-73.984443,40.691449,2
1673,9.5,"2013-03-18 11:25:19 UTC",-73.972975,40.752915,-73.951278,40.774125,4
39397,10.5,"2013-03-15 05:12:08 UTC",-73.987522,40.745598,-73.983193,40.722433,1
14529,14.5,"2013-03-03 21:51:00 UTC",-73.99656,40.720992,-73.987442,40.763632,1
14626,5,"2013-03-21 07:46:12 UTC",-73.99775,40.756533,-73.986719,40.761152,1
40256,8,"2013-03-17 16:40:22 UTC",-73.976924,40.790425,-73.954267,40.77873,1
7162,11,"2013-03-01 22:36:36 UTC",-74.003864,40.732796,-73.979272,40.763578,1
25359,9,"2013-03-08 22:51:00 UTC",-73.982628,40.735547,-73.993355,40.717957,5
3619,15,"2013-03-30 18:55:53 UTC",-74.003562,40.73245,-73.963103,40.755957,2
40348,6.5,"2013-03-18 06:26:00 UTC",-73.977422,40.747102,-73.983777,40.754062,5
47254,9,"2013-03-29 01:30:15 UTC",-73.993923,40.727419,-74.006347,40.739704,1
48410,7.5,"2013-03-22 13:05:00 UTC",-73.955737,40.779662,-73.953128,40.791587,1
33886,22,"2013-03-20 20:02:33 UTC",-73.988985,40.759536,-73.99599,40.682328,1
56582,6.5,"2013-03-31 18:00:56 UTC",-73.981727,40.731282,-73.993955,40.729046,1
42750,17,"2013-03-22 22:14:29 UTC",-73.956176,40.746944,-73.984969,40.718873,2
27327,14.5,"2013-03-24 19:05:00 UTC",-73.998298,40.717507,-73.987105,40.756105,2
39877,17.5,"2013-03-31 03:42:00 UTC",-74.009142,40.738152,-73.955532,40.719927,1
29785,12.5,"2013-03-15 13:49:33 UTC",-73.991928,40.750132,-74.005478,40.725634,1
66080,34.33,"2013-03-20 08:54:00 UTC",-73.863325,40.769332,-73.971743,40.745822,1
56563,6,"2013-03-31 00:37:49 UTC",-73.975891,40.765483,-73.964105,40.756551,1
62564,9.5,"2013-03-13 03:50:05 UTC",-73.976968,40.764307,-73.979454,40.734877,1
24640,13,"2013-03-28 12:16:00 UTC",-73.98171,40.77283,-73.970588,40.751945,1
40977,9.5,"2013-03-23 21:22:52 UTC",-73.967988,40.756302,-73.991985,40.749304,1
69484,11,"2013-03-15 00:19:21 UTC",-73.985113,40.768675,-74.009438,40.738188,2
13714,8,"2013-03-05 18:59:56 UTC",-73.993273,40.760369,-73.993105,40.74299,1
22885,6.5,"2013-03-13 09:56:00 UTC",-73.978948,40.777193,-73.982078,40.76217,1
36728,5,"2013-03-15 12:23:49 UTC",-73.991938,40.749207,-74.000191,40.742446,4
49206,13,"2013-03-27 13:04:00 UTC",-73.986608,40.76685,-73.973938,40.752937,5
13555,7.5,"2013-03-05 18:55:38 UTC",-73.98165,40.746992,-73.980257,40.76043,1
10071,8,"2013-03-22 18:20:00 UTC",-73.981793,40.76811,-73.9789,40.787323,1
40370,44.33,"2013-03-12 13:25:29 UTC",-73.98395,40.767164,-73.861462,40.767492,1
43643,9.5,"2013-03-27 15:25:00 UTC",-73.989462,40.769792,-73.98854,40.757275,3
44339,9,"2013-03-16 17:23:00 UTC",-74.00019,40.727242,-74.00819,40.714482,1
16621,4.5,"2013-03-01 00:27:00 UTC",-73.969885,40.761397,-73.977007,40.764357,1
46412,5.5,"2013-03-08 18:30:39 UTC",-73.964297,40.767815,-73.972575,40.756618,1
28645,5.5,"2013-03-08 11:29:00 UTC",-73.986952,40.729692,-73.995117,40.723572,1
33593,35,"2013-03-05 09:17:41 UTC",-73.866097,40.770953,-73.978687,40.690065,1
24777,22.5,"2013-03-28 19:46:35 UTC",-74.006855,40.735664,-73.990982,40.686951,2
46550,9,"2013-03-12 21:36:00 UTC",-73.995633,40.740162,-74.00542,40.727902,1
11178,13,"2013-03-08 17:17:10 UTC",-73.939106,40.805084,-73.960824,40.764221,1
20551,8.5,"2013-03-31 01:29:34 UTC",-73.987432,40.720081,-73.972142,40.747327,1
7402,6.5,"2013-03-08 12:29:46 UTC",-74.000215,40.722577,-73.999242,40.732363,1
29352,8.5,"2013-03-20 00:00:02 UTC",-73.989301,40.729023,-74.008631,40.707615,1
44139,6.5,"2013-03-22 23:33:00 UTC",-73.954162,40.716535,-73.954522,40.731965,1
56115,6,"2013-03-17 23:20:00 UTC",-73.997533,40.743155,-73.990032,40.757037,1
38960,18.5,"2013-03-14 22:34:00 UTC",-73.985607,40.741515,-73.998473,40.677052,1
14368,11,"2013-03-07 08:57:00 UTC",-73.98546,40.759522,-73.993352,40.751957,5
24901,10,"2013-03-05 15:56:48 UTC",-73.978326,40.75575,-73.992455,40.748636,1
38261,6.5,"2013-03-05 07:24:00 UTC",-73.993852,40.746495,-74.00439,40.75248,1
59312,49.33,"2013-03-11 14:13:00 UTC",-73.862657,40.76893,-74.015682,40.708242,1
25393,10,"2013-03-06 08:52:33 UTC",-73.984531,40.748922,-73.979701,40.764843,1
22555,6,"2013-03-10 11:32:49 UTC",-73.968178,40.79661,-73.953223,40.80352,1
35421,6.5,"2013-03-21 13:46:23 UTC",-73.977871,40.762371,-73.982252,40.776495,1
66082,17.83,"2013-03-20 22:14:24 UTC",-73.984821,40.74212,-73.952201,40.732873,1
27031,12,"2013-03-06 08:16:00 UTC",-73.963135,40.774865,-73.97665,40.750307,1
7185,22.5,"2013-03-27 11:47:00 UTC",-74.006035,40.73989,-73.95958,40.779715,1
47419,6,"2013-03-14 03:03:00 UTC",-73.977568,40.680717,-73.986602,40.668862,1
43781,12,"2013-03-03 17:18:29 UTC",-73.968658,40.799002,-73.946373,40.77705,1
39169,5,"2013-03-28 21:50:55 UTC",-73.941497,40.721559,-73.94809,40.714188,1
44268,4.5,"2013-03-28 19:45:00 UTC",-73.939392,40.804962,-73.9453,40.79677,1
11308,5.5,"2013-03-02 19:15:24 UTC",-73.965892,40.762061,-73.957519,40.765643,2
30591,9,"2013-03-19 07:56:00 UTC",-73.991802,40.731547,-73.978145,40.751772,2
14439,4,"2013-03-15 23:41:41 UTC",-73.95024,40.780132,-73.955941,40.7722,1
46192,6,"2013-03-03 01:14:00 UTC",-74.005155,40.722627,-74.010987,40.70888,5
14558,10.5,"2013-03-06 16:10:11 UTC",-73.975883,40.76538,-73.960571,40.797187,3
60511,8.5,"2013-03-10 16:37:00 UTC",-73.960925,40.775197,-73.982282,40.771767,1
68843,10,"2013-03-30 02:02:00 UTC",-73.994142,40.728697,-73.985763,40.754805,1
53184,8.5,"2013-03-01 06:42:00 UTC",-73.957485,40.774372,-73.97967,40.75424,6
23292,6.5,"2013-03-30 18:28:00 UTC",-74.0062,40.734642,-74.00565,40.72564,5
48037,4.5,"2013-03-04 22:04:00 UTC",-73.954905,40.77354,-73.953242,40.779742,2
27660,7,"2013-03-25 09:19:00 UTC",-73.980793,40.74201,-73.9697,40.75763,5
2055,8,"2013-03-31 11:22:00 UTC",-73.989388,40.752092,-73.970977,40.763262,1
8261,9,"2013-03-12 11:00:00 UTC",-73.9794,40.736587,-73.983242,40.747512,1
1746,8,"2013-03-27 09:38:00 UTC",-73.985585,40.735617,-73.976927,40.751585,1
35446,12.5,"2013-03-28 01:37:00 UTC",-73.99991,40.714142,-73.965497,40.712822,1
48244,10.5,"2013-03-04 09:23:40 UTC",-73.978324,40.778015,-74.006095,40.750051,1
43347,9.5,"2013-03-11 17:26:46 UTC",-74.008929,40.719977,-73.986636,40.729717,2
18955,9.5,"2013-03-04 22:18:13 UTC",-73.988084,40.731991,-73.990016,40.757324,1
48811,4.5,"2013-03-23 09:21:00 UTC",-73.995872,40.72639,-73.990305,40.732067,6
49840,7,"2013-03-23 21:43:00 UTC",-73.95626,40.778585,-73.970667,40.756952,1
36210,9,"2013-03-16 21:32:00 UTC",-73.950647,40.779315,-73.967557,40.75608,2
53829,25,"2013-03-22 23:19:00 UTC",-73.8731,40.774097,-73.989367,40.719032,1
66888,9.5,"2013-03-31 11:34:01 UTC",-73.997126,40.753774,-73.99411,40.732779,1
32777,10,"2013-03-23 19:20:00 UTC",-74.006197,40.717192,-74.000572,40.74131,3
19857,19,"2013-03-01 17:37:00 UTC",-74.01581,40.711257,-73.984387,40.759867,1
17414,15,"2013-03-29 23:14:00 UTC",-73.978162,40.777322,-74.004577,40.742152,1
39270,14.5,"2013-03-21 09:40:00 UTC",-74.013093,40.717093,-73.98455,40.754513,3
1039,3.5,"2013-03-14 21:46:44 UTC",-73.976597,40.747868,-73.976813,40.752005,1
41978,9,"2013-03-29 20:33:23 UTC",-73.979932,40.761374,-73.96871,40.786129,1
62665,8,"2013-03-18 06:59:09 UTC",-73.966201,40.764774,-73.94892,40.771878,1
50003,5,"2013-03-21 10:16:00 UTC",-73.994068,40.751242,-73.989743,40.756652,1
1988,33.5,"2013-03-19 22:17:27 UTC",-73.998088,40.677935,-73.977201,40.774389,1
9682,5.5,"2013-03-23 03:24:10 UTC",-73.987289,40.738861,-73.97892,40.747748,1
29292,13.5,"2013-03-24 20:06:11 UTC",-73.985144,40.744639,-73.945253,40.774368,1
42695,4.5,"2013-03-24 17:24:00 UTC",-73.955845,40.76756,-73.965772,40.77196,1
45299,30.33,"2013-03-15 12:59:07 UTC",-73.958155,40.810548,-73.87276,40.774312,1
51682,7.5,"2013-03-17 23:06:53 UTC",-73.985235,40.71786,-73.999856,40.730257,1
14639,42,"2013-03-09 01:50:00 UTC",-73.982732,40.744892,-73.844747,40.851267,1
14446,8,"2013-03-25 18:00:27 UTC",-73.954357,40.787405,-73.958495,40.767152,2
32590,4.5,"2013-03-25 03:29:30 UTC",-73.954994,40.7794,-73.948632,40.773986,1
63601,8,"2013-03-22 12:59:00 UTC",-73.962573,40.797367,-73.95714,40.816962,1
59661,7,"2013-03-11 17:51:20 UTC",-73.952773,40.778369,-73.949517,40.789496,1
51089,16,"2013-03-20 04:49:42 UTC",-73.992232,40.75907,-73.950791,40.809983,1
11058,52,"2013-03-19 12:47:00 UTC",-73.975087,40.759252,-73.781987,40.644405,6
17131,19,"2013-03-28 02:11:07 UTC",-73.978177,40.724966,-73.981461,40.770901,1
